10
5
0.16571042403503378
6	1	0.13100622923844862
5	3	-0.9099618031531296
6	1	0.5224209720640369
0	0	0.6165282431445691
0	0	-0.8006047142326982
4	4	0.6096847908817431
6	1	0.6314869195211026
6	1	0.13100622923844862
5	3	-0.602478490388324
7	0	0.328933817005594
3	1	0.5650693072615482
6	1	0.5753000341609373
4	4	-0.3738469442116372
7	0	-0.18728560480889933
4	4	0.2932835958458482
1	1	0.8372827243090082
1	1	0.8372827243090082
1	1	0.1152643406745637
2	0	0.2968246634215741
0	0	0.6165282431445691
0	0	-0.752602024172458
8	1	0.18564278287497382
6	1	0.9276268739789146
9	1	-0.8227995810345654
0	0	-0.752602024172458
8	1	0.3436505379787911
0	0	0.6165282431445691
0	0	-0.13944537606502827
5	3	0.23498816749854168
4	4	-0.1225720318874306
0	0	-0.14159725869459638
9	1	0.06042775020323932
7	0	0.8475604293471357
5	3	0.9260232369739629
5	3	0.23498816749854168
4	4	-0.3234232462701352
2	0	-0.15553950813760276
4	4	-0.1225720318874306
0	0	-0.14159725869459638
9	1	-0.6607879940927717
8	1	0.8537446107961542
1	1	-0.21734335205955158
0	0	-0.14159725869459638
9	1	-0.6607879940927717
8	1	0.3436505379787911
0	0	-0.13944537606502827
5	3	0.9260232369739629
5	3	0.9260232369739629
5	3	0.8502814850107456
1	1	0.8372827243090082
1	1	-0.21734335205955158
0	0	0.6165282431445691
0	0	0.7205669043681562
1	1	-0.03649543145966794
8	1	0.18564278287497382
6	1	0.6314869195211026
6	1	0.31573044914929116
1	1	0.4207881741718622
3	1	0.003975582329665217
7	0	0.5145639748387381
6	1	0.13100622923844862
5	3	0.5276663532705423
2	0	-0.0026794765839384116
1	1	0.8372827243090082
1	1	0.9467396039897675
5	3	0.5276663532705423
2	0	-0.15553950813760276
4	4	-0.3738469442116372
7	0	0.5145639748387381
6	1	0.13100622923844862
5	3	0.8502814850107456
1	1	0.8372827243090082
1	1	0.22865054519730021
6	1	0.5224209720640369
0	0	-0.14159725869459638
9	1	0.8545750473821638
1	1	0.8372827243090082
1	1	0.22865054519730021
6	1	0.13100622923844862
5	3	-0.602478490388324
7	0	-0.0911348051901053
2	0	0.8291207728004868
5	3	-0.47347322248860557
0	0	-0.752602024172458
8	1	0.18564278287497382
6	1	0.31573044914929116
1	1	0.37455112194451523
7	0	-0.0911348051901053
2	0	-0.22280797505248073
2	0	0.7770184225184857
3	1	0.09272946888282085
0	0	-0.14159725869459638
9	1	0.4843390899544149
2	0	-0.15553950813760276
4	4	-0.3234232462701352
2	0	0.5955231563572128
7	0	0.006205784750928922
7	0	0.006205784750928922
7	0	0.006205784750928922
7	0	0.006205784750928922
7	0	0.8475604293471357
5	3	0.8502814850107456
1	1	-0.21734335205955158
0	0	-0.752602024172458
8	1	0.36802057202465677
9	1	-0.6607879940927717
8	1	-0.7413221755694273
4	4	0.5987723003762067
4	4	0.2932835958458482
1	1	0.9467396039897675
5	3	-0.47347322248860557
0	0	-0.752602024172458
8	1	0.9152670093926618
8	1	0.18564278287497382
6	1	0.13100622923844862
5	3	-0.21188398761880745
3	1	0.9124621718014301
8	1	0.9152670093926618
8	1	0.18564278287497382
6	1	0.6314869195211026
6	1	0.13100622923844862
5	3	-0.21188398761880745
3	1	0.7699222262251644
1	1	0.22865054519730021
6	1	0.13100622923844862
5	3	0.8502814850107456
1	1	0.37455112194451523
7	0	0.328933817005594
3	1	0.9124621718014301
8	1	0.28557038183521644
3	1	0.5650693072615482
6	1	0.8101081215251729
8	1	0.9152670093926618
8	1	0.3436505379787911
0	0	-0.14159725869459638
9	1	0.4843390899544149
2	0	-0.15553950813760276
4	4	-0.3234232462701352
2	0	0.8291207728004868
5	3	0.8502814850107456
1	1	0.9467396039897675
5	3	0.5276663532705423
2	0	0.2968246634215741
0	0	-0.8006047142326982
4	4	-0.3738469442116372
7	0	0.3934325453409868
0	0	-0.14159725869459638
9	1	-0.6607879940927717
8	1	0.8537446107961542
1	1	0.9467396039897675
5	3	-0.602478490388324
7	0	0.3934325453409868
0	0	0.6165282431445691
0	0	0.6165282431445691
0	0	-0.8006047142326982
4	4	0.21963534180190036
8	1	-0.3642704146802769
2	0	-0.22280797505248073
2	0	-0.15553950813760276
4	4	0.6096847908817431
6	1	0.8101081215251729
8	1	0.8537446107961542
1	1	0.37455112194451523
7	0	-0.18728560480889933
4	4	0.2932835958458482
1	1	0.9467396039897675
5	3	-0.602478490388324
7	0	0.45269404884391506
8	1	0.8537446107961542
1	1	0.9467396039897675
5	3	-0.21188398761880745
3	1	-0.9723850158369043
3	1	0.003975582329665217
7	0	0.8475604293471357
5	3	-0.21188398761880745
3	1	0.003975582329665217
7	0	0.45269404884391506
8	1	0.3436505379787911
0	0	-0.14159725869459638
9	1	-0.6607879940927717
8	1	0.18564278287497382
6	1	0.13100622923844862
5	3	-0.602478490388324
7	0	0.5145639748387381
6	1	0.31573044914929116
1	1	0.9467396039897675
5	3	-0.21188398761880745
3	1	0.003975582329665217
7	0	-0.18728560480889933
4	4	0.21963534180190036
8	1	0.8537446107961542
1	1	0.37455112194451523
7	0	-0.18728560480889933
4	4	0.8004408220169392
3	1	0.5650693072615482
6	1	0.13100622923844862
5	3	-0.1257844763329412
8	1	0.9152670093926618
8	1	0.3436505379787911
0	0	0.7205669043681562
1	1	0.37455112194451523
7	0	-0.4037755463837587
1	1	0.05853246402083068
9	1	0.11002148069546558
3	1	0.003975582329665217
7	0	-0.4037755463837587
1	1	0.22865054519730021
6	1	0.5224209720640369
0	0	0.7067508409918879
7	0	0.8475604293471357
5	3	0.9260232369739629
5	3	0.9260232369739629
5	3	0.5276663532705423
2	0	0.7334502640745268
8	1	0.36802057202465677
9	1	-0.8227995810345654
0	0	-0.14159725869459638
9	1	0.287953799647068
5	3	0.8502814850107456
1	1	0.9467396039897675
5	3	-0.21188398761880745
3	1	0.003975582329665217
7	0	0.8475604293471357
5	3	-0.602478490388324
7	0	0.328933817005594
3	1	0.09272946888282085
0	0	0.6165282431445691
0	0	-0.14159725869459638
9	1	0.287953799647068
5	3	0.8502814850107456
1	1	0.22865054519730021
6	1	0.9276268739789146
9	1	0.06042775020323932
7	0	0.328933817005594
3	1	0.5650693072615482
6	1	0.9276268739789146
9	1	0.287953799647068
5	3	-0.602478490388324
7	0	0.5145639748387381
6	1	0.13100622923844862
5	3	0.9260232369739629
5	3	0.9260232369739629
5	3	-0.602478490388324
7	0	0.006205784750928922
7	0	0.8475604293471357
5	3	0.8502814850107456
1	1	0.9467396039897675
5	3	0.8372288315893059
9	1	0.11002148069546558
3	1	0.5650693072615482
6	1	-0.9962586353888265
2	0	-0.5952156796880217
9	1	0.8545750473821638
1	1	0.37455112194451523
7	0	0.5145639748387381
6	1	0.5753000341609373
4	4	-0.3738469442116372
7	0	0.006205784750928922
7	0	0.45269404884391506
8	1	0.8537446107961542
1	1	0.4207881741718622
3	1	0.003975582329665217
7	0	0.006205784750928922
7	0	-0.4037755463837587
1	1	0.9467396039897675
5	3	0.5276663532705423
2	0	0.7770184225184857
3	1	0.7437718854901847
9	1	0.052243266268017896
9	1	-0.6607879940927717
8	1	0.36802057202465677
9	1	-0.6607879940927717
8	1	0.09133434151315178
5	3	-0.21188398761880745
3	1	0.09272946888282085
0	0	0.7205669043681562
1	1	0.9467396039897675
5	3	0.5276663532705423
2	0	-0.0026794765839384116
1	1	0.8372827243090082
1	1	-0.21734335205955158
0	0	0.7067508409918879
7	0	0.8475604293471357
5	3	-0.21188398761880745
3	1	0.9124621718014301
8	1	0.28557038183521644
3	1	0.003975582329665217
7	0	0.006205784750928922
7	0	0.3934325453409868
0	0	0.6165282431445691
0	0	0.7205669043681562
1	1	0.9467396039897675
5	3	-0.602478490388324
7	0	0.45269404884391506
8	1	0.3436505379787911
0	0	-0.14159725869459638
9	1	0.287953799647068
5	3	-0.602478490388324
7	0	0.5145639748387381
6	1	0.8101081215251729
8	1	0.18564278287497382
6	1	0.31573044914929116
1	1	0.22865054519730021
6	1	0.13100622923844862
5	3	0.8502814850107456
1	1	0.9467396039897675
5	3	0.8502814850107456
1	1	-0.21734335205955158
0	0	-0.14159725869459638
9	1	0.4843390899544149
2	0	-0.15553950813760276
4	4	-0.3738469442116372
7	0	0.006205784750928922
7	0	0.3934325453409868
0	0	0.7067508409918879
7	0	0.3934325453409868
0	0	-0.13944537606502827
5	3	-0.21188398761880745
3	1	0.5650693072615482
6	1	0.6314869195211026
6	1	0.6314869195211026
6	1	0.31573044914929116
1	1	0.8372827243090082
1	1	-0.21734335205955158
0	0	0.7205669043681562
1	1	0.4207881741718622
3	1	-0.41781412263942386
5	3	0.5276663532705423
2	0	-0.5952156796880217
9	1	0.287953799647068
5	3	-0.21188398761880745
3	1	0.7437718854901847
9	1	-0.6607879940927717
8	1	0.09133434151315178
5	3	0.9260232369739629
5	3	0.8502814850107456
1	1	0.22865054519730021
6	1	0.31573044914929116
1	1	0.37455112194451523
7	0	0.328933817005594
3	1	0.7699222262251644
1	1	0.22865054519730021
6	1	0.31573044914929116
1	1	0.22865054519730021
6	1	0.31573044914929116
1	1	0.8372827243090082
1	1	-0.03649543145966794
8	1	0.09133434151315178
5	3	-0.21188398761880745
3	1	0.5650693072615482
6	1	0.31573044914929116
1	1	0.9467396039897675
5	3	0.9260232369739629
5	3	0.8502814850107456
1	1	0.37455112194451523
7	0	0.45269404884391506
8	1	-0.23121165833391388
7	0	0.8475604293471357
5	3	0.9260232369739629
5	3	-0.21188398761880745
3	1	0.9124621718014301
8	1	0.36802057202465677
9	1	0.4843390899544149
2	0	-0.5952156796880217
9	1	0.06042775020323932
7	0	0.328933817005594
3	1	0.9124621718014301
8	1	0.36802057202465677
9	1	0.052243266268017896
9	1	-0.6607879940927717
8	1	0.8537446107961542
1	1	-0.21734335205955158
0	0	-0.752602024172458
8	1	0.09133434151315178
5	3	-0.21188398761880745
3	1	0.09272946888282085
0	0	0.7067508409918879
7	0	0.8475604293471357
5	3	0.8502814850107456
1	1	0.22865054519730021
6	1	0.6314869195211026
6	1	0.9276268739789146
9	1	0.287953799647068
5	3	-0.21188398761880745
3	1	0.9124621718014301
8	1	0.09133434151315178
5	3	0.5276663532705423
2	0	0.7770184225184857
3	1	0.7699222262251644
1	1	0.8372827243090082
1	1	0.37455112194451523
7	0	0.328933817005594
3	1	0.15563837169550165
4	4	0.2932835958458482
1	1	0.22865054519730021
6	1	0.9276268739789146
9	1	0.287953799647068
5	3	-0.21188398761880745
3	1	0.09272946888282085
0	0	-0.752602024172458
8	1	0.9152670093926618
8	1	-0.23121165833391388
7	0	0.5145639748387381
6	1	0.13100622923844862
5	3	0.9260232369739629
5	3	0.8502814850107456
1	1	0.9467396039897675
5	3	-0.602478490388324
7	0	0.328933817005594
3	1	0.5650693072615482
6	1	0.9276268739789146
9	1	0.4843390899544149
2	0	0.7770184225184857
3	1	-0.9723850158369043
3	1	0.7437718854901847
9	1	0.11002148069546558
3	1	0.5650693072615482
6	1	0.9276268739789146
9	1	0.06042775020323932
7	0	0.45269404884391506
8	1	-0.7413221755694273
4	4	0.2932835958458482
1	1	0.9467396039897675
5	3	0.8372288315893059
9	1	-0.6607879940927717
8	1	0.18564278287497382
6	1	0.6314869195211026
6	1	0.31573044914929116
1	1	0.22865054519730021
6	1	0.13100622923844862
5	3	0.9260232369739629
5	3	-0.21188398761880745
3	1	0.5650693072615482
6	1	0.8101081215251729
8	1	0.09133434151315178
5	3	-0.21188398761880745
3	1	0.7437718854901847
9	1	-0.2059665041005614
4	4	0.8004408220169392
3	1	0.09272946888282085
0	0	0.7205669043681562
1	1	0.9467396039897675
5	3	-0.21188398761880745
3	1	0.7699222262251644
1	1	0.9467396039897675
5	3	0.5276663532705423
2	0	-0.15553950813760276
4	4	-0.1225720318874306
0	0	0.7067508409918879
7	0	0.24482280808059853
9	1	-0.2059665041005614
4	4	0.8004408220169392
3	1	0.09272946888282085
0	0	-0.13944537606502827
5	3	-0.21188398761880745
3	1	0.9124621718014301
8	1	0.09133434151315178
5	3	0.8502814850107456
1	1	0.8372827243090082
1	1	0.8372827243090082
1	1	0.22865054519730021
6	1	0.8101081215251729
8	1	0.28557038183521644
3	1	0.9124621718014301
8	1	0.09133434151315178
5	3	0.8502814850107456
1	1	0.9467396039897675
5	3	0.8502814850107456
1	1	0.9467396039897675
5	3	-0.1257844763329412
8	1	0.09133434151315178
5	3	0.8372288315893059
9	1	0.06042775020323932
7	0	0.8475604293471357
5	3	0.9260232369739629
5	3	0.5276663532705423
2	0	0.8291207728004868
5	3	0.5276663532705423
2	0	0.8291207728004868
5	3	0.8502814850107456
1	1	0.22865054519730021
6	1	0.31573044914929116
1	1	0.22865054519730021
6	1	-0.9962586353888265
2	0	-0.22280797505248073
2	0	-0.15553950813760276
4	4	-0.3738469442116372
7	0	0.006205784750928922
7	0	0.24482280808059853
9	1	0.06042775020323932
7	0	0.5145639748387381
6	1	0.31573044914929116
1	1	0.22865054519730021
6	1	0.5224209720640369
0	0	0.7067508409918879
7	0	-0.4037755463837587
1	1	0.37455112194451523
7	0	0.5145639748387381
6	1	-0.978415153635624
7	0	0.3934325453409868
0	0	-0.14159725869459638
9	1	0.4843390899544149
2	0	0.7770184225184857
3	1	-0.96293018167284
2	0	-0.22280797505248073
2	0	-0.15553950813760276
4	4	0.21963534180190036
8	1	0.18564278287497382
6	1	0.6314869195211026
6	1	0.13100622923844862
5	3	-0.21188398761880745
3	1	-0.9723850158369043
3	1	0.7699222262251644
1	1	0.9467396039897675
5	3	-0.602478490388324
7	0	0.45269404884391506
8	1	0.09133434151315178
5	3	-0.21188398761880745
3	1	0.09272946888282085
0	0	0.6165282431445691
0	0	0.6165282431445691
0	0	-0.14159725869459638
9	1	0.06042775020323932
7	0	0.5145639748387381
6	1	0.31573044914929116
1	1	-0.03649543145966794
8	1	0.36802057202465677
9	1	0.287953799647068
5	3	0.8372288315893059
9	1	-0.6607879940927717
8	1	0.18564278287497382
6	1	0.9276268739789146
